,Unnamed: 0,filename,window,lib,Label
2180,6897,475bdec5d8005980ac2855ccf63ccb4ea3b87fb30799098dc44768caff0ae405.png,2005,Die04,Missing
819,2520,33d3c1c4a863e0c7e1191154571eae1313c28244c5b66919a99ef0152179a715.png,2005,Die04,GOOD
2256,1761,e8b48abd0c8a3fae8ac1b6eb14a80d3fb3b528bdc1dd2bca384bf39a61cf9650.png,2005,Die01,Missing
1420,4881,75d5a55afb8f359981a5573819f92c1f150ab3c1b178e6fb4a7b99b0b1115135.png,2003,Die03,Lift-off noir
21,49,343de3fd82abee1648d4819616384e44fcda5dbd883bb4be2f728e3e1b3442ea.png,2003,Die01,GOOD
1199,3698,1a008e66f9bad1f548db3b704dfbb2472db6b9dfccd3bcf122136bf895d05a0b.png,2005,Die01,Short circuit MOS
1830,6960,81e35b2cbdfdf88e477ea7c329b390493c7f754386bad09e0e8a0cb34b779e47.png,2005,Die04,Missing
775,2449,046a61fae5a89c58c241b10b38e13fd903a367048735a354f96e3b31e8d4cebe.png,2005,Die04,Lift-off blanc
2120,6636,73e5dfd625696ae41aa7f22c19472a9f70ff0a5930fcd73a19966e357a21385b.png,2005,Die03,Missing
1491,5671,00745142744a32e1d5c5d203e02a387dc241d41d88285e9c10b57f3e4949d4b8.png,2003,Die02,GOOD
427,1293,bdc6df7de1c852807240cd1692d4520fdc71bf6e6309557619081e5538f8b62d.png,2003,Die04,Lift-off blanc
410,1259,a6190620a917c99ca06cc4ef5c11be2a45bf4113566f648c181c3ee8e68e5bbf.png,2003,Die04,Lift-off blanc
759,2290,77f1f1bec01f2ca9b8a11d4ffbda0bda5f49107889ecc1ff8566776921455c0d.png,2005,Die03,GOOD
1227,3863,ff16b6f4002de35a6c9c3182ac529d6ce29021910f3f7fd56da281c829c9cda3.png,2005,Die01,Short circuit MOS
1154,3489,011788befaeb2443c93318ec879a0ce4f5043dfa16beab74efa8a72a9e62a738.png,2003,Die04,GOOD
293,926,a66dbc55bf0fa7b53234ffde939158e06b0d3c03ed2d02d20b08e6c4d7a19d6f.png,2003,Die03,Lift-off noir
1792,8005,7e6672d34b8f4d10b104bb7a20513142ce27583a55d8c2684730011d7b4cb7c4.png,2003,Die01,GOOD
1216,3765,7954955d53698881244778ad6d894a35c2da6003ce80ee237be34483ef490718.png,2005,Die01,Short circuit MOS
348,1119,402629f2e65153d63b2be5ce2989961c3b6a38082be2e4bb57c76bcc2ecb4098.png,2003,Die04,Lift-off blanc
482,1430,13f13c5f08fca4ce0fda51672db5a678ab82d2b44875155969ae468b04d01b73.png,2003,Die01,GOOD
1678,6781,e3cfb696394e9cd3c31e5bb1fddb3e169e45ac3e5c1a52dfec66e0800f13184f.png,2005,Die03,GOOD
418,1273,ac6a95c438e1705a9701e7351840704d12a6d4fa1ada56c98059a1e0c1509dfe.png,2003,Die04,Lift-off blanc
1194,3671,f243dfd23da66e6c56b6b2032a66a12982a906e4607cc9b361ef3fb5ab2a9584.png,2003,Die04,Short circuit MOS
1445,5207,9238fe939559e0a93ee2948330b3e321f24d562717ea5fbf3d9e85a26e73e4a8.png,2003,Die04,GOOD
1952,4130,446247e431177b218024e3c93de01eea1a477be9d484e277cdde010e580b3acc.png,2005,Die03,Missing
215,588,95dec74b70ac6158d5226b648a8c687a36cdef536b45a27fcadebc3a88d9a8e9.png,2003,Die02,Lift-off blanc
385,1210,7f9c083c412d9422a05719778536205181fe645c4be142a56ee738418a790f49.png,2003,Die04,GOOD
955,2781,d10c27cb2a5e305aadd6cd70c8085af9490b86d0f91df3fb07644b6c8310da5a.png,2005,Die04,GOOD
493,1454,0b2b47e4160252ee44da6e1e70dbe50e1f5e5d51465b6b5485bbc7bc9b08de71.png,2005,Die01,GOOD
149,366,fa86d63d33165f8369da8a28ef71deb5d3310bf91da02eec8b126146ba7a202d.png,2003,Die01,GOOD
484,1434,15630620a6df5c4468625af362c5bbc815de2f968ca0b2e86e1cc309db3641c0.png,2003,Die01,GOOD
951,2776,cc9033c0fdd9e4db93ecd47244d4c07428535d8fcc85b33f6d18c8fc1b8500e2.png,2005,Die04,GOOD
515,1527,3bc178c2a7a64e2fba87017de6e0a7d67abdf839a39329739a44b5fe71f8db85.png,2005,Die01,GOOD
918,2708,a71e0c8af963e72b4ac7bed931b4a9776e10c9e978924b647c3ad652f62a04a0.png,2005,Die04,GOOD
240,663,d3878a31ce76d4c63026183209f7ee2ad55d5ed8fea8cc29352776d4c7428427.png,2003,Die02,GOOD
640,1918,4bbd833a77f6d83ba6d5153a10d8825995d7012b6f53743b0fc3b4850b44b53c.png,2005,Die02,GOOD
2274,915,a03969bd0f75fc29c7ec124f6c8c47c506532f2e5423d6f9fdd0a3bdaf15f2d4.png,2003,Die03,Missing
60,144,70cc92a025253584cbfee7cc54c068cb0eb6fbd22f9b3b9d296744a5603286a5.png,2003,Die01,GOOD
669,1995,8162c1db324301da85fddc24e7caaeb9ba24c99b1ae4374afb8a6d9cf14436d8.png,2005,Die02,GOOD
2056,3591,7fd277b893326983e44e47309af70cbae3381af0cf5b6d1a22ddbafc7cb64552.png,2003,Die04,Missing
841,2561,4b2965ccdebd6a79ebc0da824c753f4a08c91a3cd98d68e53cfd10ff0371cd0a.png,2005,Die04,GOOD
1869,403,15503b26dff7198cf4138e0889cf172ddf519d4f2c254f8aaf51b6ad1e65edd5.png,2003,Die02,Missing
1608,6330,a18a2d7cb82d525404aee3bfd6a0b30016f10b1df4f60619f9821a98a323ed51.png,2005,Die02,GOOD
377,1199,78b20b73a607e900c7d315aa9606c634cd3b1ee77df7f8a6fa7ad7eb9e3bb58d.png,2003,Die04,GOOD
2177,3199,82e859739b5981b60e1e552123fde9c23640de9e75e85b32f2b189d52b1a11fc.png,2003,Die02,Missing
1770,7841,b9cf2ab04237253034625e9ef5afd786da86d8a4f1ed30678a026f64c95bd31f.png,2003,Die01,GOOD
1139,3400,9125d37b11cfba7b9f3138f154c2da76c5ba13c3027ad200aedb837081a8d299.png,2003,Die03,Lift-off noir
1590,6255,6eafa660f243fcf43e3f111947b479bed6f6e180486f0a7ccf7f5775de5b5b0a.png,2005,Die02,GOOD
576,1752,e35e8e944a5260de7277112529746fb54e5a785dd3ee4f61cff4215788c231d0.png,2005,Die01,GOOD
2075,1905,4417e0822c6fa296fbfaac0dc0bd9d7e01a45533cb9fe48eef78a591bd26dfc7.png,2005,Die02,Missing
47,115,5c924819bdb94c5c04610fba303866aee95d57f2e9930e3159bde991ba963a6f.png,2003,Die01,GOOD
2090,4507,5c828c4d4cf36120551441349fe29e9c4e0213a0c8a15b4d62ea12947ae13a7e.png,2003,Die02,Missing
137,337,e50a12866f4a92169975a1a74f63bfff48971b9b7868ad59037b934839869b1d.png,2003,Die01,GOOD
657,1974,76dba5e8c8f1372c432268768b5b1af366f72de27bd03973e0b2a3799437440b.png,2005,Die02,GOOD
1164,3519,26e3072e119a2f97c6fa0b3730e67a805e749cac46b83a6cc67798c5ff42d6fc.png,2003,Die04,Lift-off blanc
1706,7051,ccfc64e1f723eeb84f422fb51d49bda5cbdb7401fbb7a56acbfc0271974a4637.png,2005,Die04,GOOD
309,1017,000d2a30b5b5def35888327c7332bcdfa1c70c87dbc6440c02dc4f0b57f4126f.png,2003,Die04,Lift-off blanc
218,603,9d97515623289867dba13240cf3be8512e181dcc697c1146d7136cf253473ac6.png,2003,Die02,GOOD
859,2589,5ad6f2b97cb9edfccf130ffd8445dbfed3a100259a598c40c73b33ed8d004ffb.png,2005,Die04,GOOD
50,124,61496835368bec1f77aa783074b0eb503381e7b9878043a61ffe00187fe51785.png,2003,Die01,GOOD
704,2094,c4ed5af9a2d0ee02033e8d90d2015d2722b38d078fd1cfcef3be7f7dd1e07f13.png,2005,Die02,GOOD
1735,7465,a5bf5ce67892d3093244e67a8bd3d9b767760f63e66c6f137484017a23ad53f8.png,2003,Die01,GOOD
1680,6791,eb051457f66ab7c76872321ab99296eb9b06b456c0c04a42274fa3a18e470945.png,2005,Die03,GOOD
1667,6564,318b4203c64e10ec5b041a377dd0d802efe9fafd1d4bdbfd88d70b24f04ebe2b.png,2005,Die03,GOOD
981,2828,ee2b6bd4e557833aeec4477ff53df0ce72d5713d3364a821b1dc1e2b55d384cb.png,2005,Die04,GOOD
2028,4515,60b553920f0203804d0b57387ee6602137e711ec0c1cfcaf6f14eaddbb82db45.png,2003,Die02,Missing
370,1173,66ba4e89640f135849682d6760de73ddc7272212be0380f36976bd7ce3543fca.png,2003,Die04,Lift-off blanc
1240,3941,59e1564683a1b64ef5e00e016294de11fdf5b883ae655c5bb16d5d5950fb4ed0.png,2005,Die02,GOOD
1525,5950,96c3802dfec7661f37acb6a503152cc681555fc2ba22200383d63c145aa886fb.png,2005,Die01,GOOD
529,1577,5b5a5e905046c31d973ad2bcd45057d100b5a101bfbe15e1c18ec66880769a34.png,2005,Die01,GOOD
2158,7480,e6c2fa3cf42c998ff89d20610c30b655b8411de31f2c5e186db2b5454720d1e2.png,2003,Die01,Missing
2157,2083,ba5dc515f0e9a23dc5d6e7e8177930ddcee203bcf5ae06acd5b7665d5d483f61.png,2005,Die02,Missing
12,31,27d668533f6ffa6741a7d8065bccc6946443eadd268fa56e92f0f94783a83840.png,2003,Die01,GOOD
2037,7872,91d52c53ffb316dae59a122fb140f408875839d2a6e6ccc7c9156719ecccffd7.png,2003,Die02,Missing
352,1128,47de143c77731cf0ba61f7134a5910ac2cf254c829482eb9a604bb855f51aeae.png,2003,Die04,GOOD
1874,7178,a8c5cbc0b87c94a0a44101f6afe9027d752e7770dfd9d03d4997a44d458dd713.png,2003,Die04,Missing
487,1440,0236873ff29820d357db0ed55cb1f65b17b24b22f4210bfc40e5ffb1cbf97f64.png,2005,Die01,GOOD
2242,8175,57a22a49a6a0d1a3a8ea2491b9bc2f680e5b1162e82b4acecbcc6b7c3deefbc8.png,2003,Die01,Missing
2043,7740,c62661d3af8e78333e34d10c4500cb5f509641f84e78af917c239015c3550737.png,2005,Die03,Missing
1695,6884,3cb91fbc46606b62c90285f293ea38ed7e12edff46a4e5b0d20dedf4ae65f9bf.png,2005,Die04,GOOD
323,1053,12caea64a21af1c061b50532129eb96656364b010f343ca6c24444405dc2139b.png,2003,Die04,Lift-off blanc
315,1029,05640f1aee02fa290f8f18b83da2ee6c72607cc96e2587de7a8cc5a5b477ecc3.png,2003,Die04,GOOD
1880,7494,089ca3d8a85ae82df52ae6e7be60dc7990a767be7e5400a057a85e4aff2f07fd.png,2003,Die02,Missing
489,1445,0438382d5707ea45e4cf451a6d4a985bbfb274b9bdcf31135898aa1f8512eb10.png,2005,Die01,GOOD
499,1476,19e32a30b54006bf3f06b8e0f06cc0599f95579288788f93e3639b1ba2a0dae9.png,2005,Die01,GOOD
1932,37,2b61df385e5235d721358c651d83d27a9d744a314514d0e58dc36d1275f211dd.png,2003,Die01,Missing
1890,7866,6b446e37640cff094722153612c2f3ca3dab2ac84c6edd47e2fb940b17ce63bb.png,2003,Die02,Missing
1162,3512,1d8138cdf0522ee918c6e72726415ba86e166830dc99680f37b6689cc02636e3.png,2003,Die04,Short circuit MOS
1905,335,e475e8278c6d21f34b98bf15ae087c00768a4671c55a2846f11d3b3430ef39f5.png,2003,Die01,Missing
688,2052,a67c61a522faea554100b56d3f29e92694466cda28cc067b96efc92fef25d427.png,2005,Die02,GOOD
39,88,4be2612696b0eef5181bac54f891f496ef9035327ec0a97b4aa0293a2bfb02ec.png,2003,Die01,GOOD
2174,7014,b16d250726bc49246d14074b6f0ef667a6ea3dc065c190051f23e201f532c4e6.png,2005,Die04,Missing
829,2538,3d6873126a1f46a467fac11f1cee021e554d311f28c776842831077c07a905bb.png,2005,Die04,GOOD
1769,7840,b730dc5f170a681ef491db774e68205dffa9ad6ad70d0166a2cb4f815bf269e3.png,2003,Die01,GOOD
428,1295,bf640842956e6eab137aee6093c4792d44fef2106e2472849e6f571d7ad20784.png,2003,Die04,GOOD
2141,289,cb08b8ea4054bde2428c5713f10801ce954d3c4a5a538107a0a3667198bb512d.png,2003,Die01,Missing
1558,6165,38c2aa1fa76617729b4dcaa0b42b44ce6f67332332be791de1c6978d322087fc.png,2005,Die02,GOOD
1156,3493,05515fb72ccf84c87d492d6b61caf718f3ce03c007c285d8cadf64a1e6418004.png,2003,Die04,Short circuit MOS
1487,5623,d93e6aaa3276cecd34e324e40a6daec756c4c313561d9656419de34780d265fd.png,2003,Die01,GOOD
2156,3147,40fd9cac163c1a731519eec7ffcdfaa00e2574b790619672326f4ba95374451e.png,2003,Die02,Missing
357,1141,509b4f9c92d4f420518c4202c5a9343446ee01794c59961b1fc957631513498e.png,2003,Die04,GOOD
289,911,9d5f6e11f2cf3ed4ac8e6eae645548d995c7d4bb725b8adf020c1eb5f2d702e0.png,2003,Die03,Lift-off blanc
1730,7447,4d44d683e512f6f2624d835b377f4d5b75f25dc67958cdf10a42f96d0cbecb9c.png,2003,Die01,GOOD
2050,7971,bfe550452c8dbc18530f9f3284b01a7d66ac59a48049cf9e95a10bf1acc363c8.png,2005,Die03,Missing
1421,4884,782e59a19cd5f7a1dc094a7e9cd01b4f7667e1d22494962f4571ebc929351934.png,2003,Die03,Lift-off blanc
336,1093,323e86b2f0cbd7cdda557cfed3bedb715b6b6166fbc98e6f01bab1675124b381.png,2003,Die04,GOOD
2284,2276,69b867b511183fac926140c6d42a23f2e08c6e8c7832ad553abc98c47f55c5e0.png,2005,Die03,Missing
278,839,5eee6c5aaac9ad1abd82a186f2c4653a162995be1610ad6a0ecbd500e909b12d.png,2003,Die03,Lift-off blanc
1659,6537,22d1d958b6fec09783d81b14ae7bd62599add89b4429159f2bd0b75688598eb1.png,2005,Die03,GOOD
1881,367,fae28c9e283704cee1785154d67dbfe789132ad3da16a25b6ee9a4befc4b6f17.png,2003,Die01,Missing
2048,392,0ebe311ca14ce705e7af467103604afb6c960cc5c76d25aba2aefe89c71bfd6a.png,2003,Die02,Missing
1048,3019,a1b8f7ff2ba31361817dbcc7592296cc335021f23ee97dc032083424ef41316d.png,2003,Die01,Short circuit MOS
1171,3556,4f23b93838db850a13c34e554ee525acd340a42f4e25cf45efde84d92312d2cb.png,2003,Die04,Short circuit MOS
345,1106,39247bc0931bd058abf33ec9e77e78bf7293bba65cca6887bcb67f0ab02e8f97.png,2003,Die04,GOOD
1640,6427,d54073c8c7f775ff5784c918e9ac51bf4f7e1bbb9c642d971156fd713e6e44e9.png,2005,Die02,GOOD
65,155,784172487a27c3aec206e09dcee980b8ed51bd4858cb60ead7f80c99571946cc.png,2003,Die01,GOOD
2071,3363,60985398a3866a3b9928c5ae411fe2a51d2ef2a6a50ac0e2923865d90d98cd2a.png,2003,Die03,Missing
986,2837,f3a1964b7f9d6943e405545d4fafdd39f3be60c4d32560a004e6b7a5cc8c9b13.png,2005,Die04,GOOD
1843,7610,84997ab4ca76959a0360ae18b13f4559630882df79bbf6d85054506dc92c350e.png,2003,Die04,Missing
2191,5836,42cd4c3d9f1fa16686022da3981a344b8fbc95efd15df6d64b730b42fc39b85e.png,2005,Die01,Missing
1188,3650,d7288996316013c1ecbf4191ef51d0886de16ce727f47cc432973e626da50b85.png,2003,Die04,GOOD
1867,5861,5522ab68861a95b0f34db9d0a3ce678282c8f8b5e881b602c8f285382fbfd81c.png,2005,Die01,Missing
451,1342,df379b6d8b8af45f11af715dc3d431ca1acab9fbf0e28054505f8cf6cf43b447.png,2003,Die04,Lift-off blanc
1917,912,9dfb7c74399413e34fe03009ab23cd77ca3b4a198ad9a71ffba13151a28f852a.png,2003,Die03,Missing
628,1893,3e50c5e6c4d96d0f3bdd7c4beb3e24be0ded3627d3b3ba1902693c9350394eb6.png,2005,Die02,GOOD
682,2040,9d4ae3a31fa1a849115332545b7766460cb2d5ee94fd16a2712f654d435863b6.png,2005,Die02,GOOD
2206,4355,5c3d0f69dbc071e78a91792d9701f3aece853472dca254a2f4cc8c987a4ba341.png,2005,Die04,Missing
2137,2111,d01fbc33a3a8f9c8bcafdd958889baa54476d625e19847402edc98ac4f3a60b8.png,2005,Die02,Missing
43,104,56e7913f12bcbc157301a317056d2d2c32e82f40bb93be835b771a7f9b58f64c.png,2003,Die01,GOOD
514,1524,3b043fbe445553502f226a8115fccc924640b54ccfbe1037223cc64f756ddfa8.png,2005,Die01,GOOD
2268,1946,5ee82e95f3afd55bec7490f2459dc76ad2dff1e381e721f3dd0254d9e0af550a.png,2005,Die02,Missing
2051,4981,ce037efba13f84476873366a8e7e81bc8b7c5242da51383a6787360e698eb4a2.png,2003,Die03,Missing
975,2817,e7c9cb5ab6a274d528c0e0882927bd5fd13f521a683a891e26230bb6ffa8d38e.png,2005,Die04,GOOD
2270,7636,29a47077685069890304fe83928621755959637cf5bfe61e42efc48f05ac175a.png,2005,Die01,Missing
934,2732,b4e5942d896bc75f455788cf33b80c30740e9ab6ced2b8a0da2c6c65f1585ce8.png,2005,Die04,GOOD
1017,2922,42de022c9e0d150cc3200cb98b5b13eb6aa715aa26e869ab00732587d217fc8c.png,2003,Die01,Short circuit MOS
1581,6222,5b15a69053ffd1bb1bac4a507f6cd80d39a17d2b9fd5ba21985a626e2017b0b0.png,2005,Die02,GOOD
1332,4252,d6693b6b3b223a244f00d22f720a2f014a719a3fd514421bb83bcadda8c1cf60.png,2005,Die03,Short circuit MOS
265,761,1f1a8e2d5376d33e7b5984d5bac9cbcf77ddd4a6bff517e9f3254db701f05c20.png,2003,Die03,Lift-off blanc
1604,6314,9517beb975d292ae6c86619f5a425d939f1ba02c8bee14ac4a8d40d84ebc5102.png,2005,Die02,GOOD
781,2457,0a67918fab481f60a993aa124c1207597cf01e239ec8f06f2562ae855eb4b7b0.png,2005,Die04,GOOD
599,1817,0950742f9825b37627058dbbdab92326fc6e0dceca3f9be5f15da4abf1f6d3ca.png,2005,Die02,GOOD
804,2500,235020890b09c3d45533b67b920c9152dddf0ab9311c458e5253dc7c10507dc2.png,2005,Die04,GOOD
478,1409,09dd6c33a0abc09f379bffd8a1fb74d515803da3cd1f7d7f5c216b60f050c010.png,2003,Die01,GOOD
35,78,4686126e4cdda1e5f2e23cdbe5cda525beb3d85a9fa6f4120b6ba1d31d2458d0.png,2003,Die01,GOOD
854,2583,5873467eeb6a32ffb743810d0660b8daf60397f5cfc32ad10a1115a38eb923f8.png,2005,Die04,GOOD
1956,811,48244fdeb02e2b1e3b0fa59c392a333a1945a345f2f7e5d01e13763055034371.png,2003,Die03,Missing
651,1956,668cf4966a48221fce610659b3184db5fd2e047825a8a33040821c0b16f5f703.png,2005,Die02,GOOD
1546,6139,25d227e93acfa24f96e5b11976c4004fdeca81adf0842de3c697f44c36f75f27.png,2005,Die02,GOOD
1925,3763,77d9fe81241f2bd9edf53eff9e93dc0634c59683b3cc713aa88eba925213d4df.png,2005,Die01,Missing
1647,6454,e7afc88dee5ee681d86cff87d5cfe1d7e69ecaa6d3671712462d59b8883b764a.png,2005,Die02,GOOD
1782,7856,ecd4254725d1c8fe530f49a9863a514ecf5fddc1cec5e8fdd745cca18d8436f3.png,2003,Die01,GOOD
2001,1891,3de40e38cc3e84459b8982e926ed56b70b73357dc24579a67ae71cdc9e6b0064.png,2005,Die02,Missing
1975,434,2f660cbad48c432af791e3c428742bf34e73963f3cd33e8e2faf71f9075842be.png,2003,Die02,Missing
2026,5050,13119ef78faec2deb52e286e53d17713ab77f45cfa1c0e666b2d725716d85b15.png,2003,Die04,Missing
1941,4754,0d7e5f865f9d8a4ece6363fd0f298880758b037373c101eaf54cf7357866bfff.png,2003,Die03,Missing
1737,7468,c0b3726f7df7767b23a31dbee2a6a2bba90c84e81146aa2c47121ca3e635586e.png,2003,Die01,GOOD
1666,6563,316f85300927d691bea7ce984191ba56075957ab8e321579b5d5a81de9f774b8.png,2005,Die03,GOOD
676,2014,8c1359f85f79322279232090722b8de268bcab968be61daad92f0cc43704720a.png,2005,Die02,GOOD
159,394,12b57e118c552ed1cde2ef028abfba0229c7853f5c862a63a50b970d38d755c2.png,2003,Die02,Lift-off blanc
853,2582,586ce8c4fe40f6949cf5c91b9badbac7cc3df06e69aaf35813dfedf175964f26.png,2005,Die04,GOOD
1321,4214,a2e0c1fb04b9756538e3dfd3e871c4de8e0ae6db96053ca71585672badabb57c.png,2005,Die03,GOOD
783,2459,0b065d8b80c1ace088673f89eb98761efd2a3dd99a13067ad44a88d7a093665a.png,2005,Die04,Lift-off blanc
623,1879,383263977d6301dd32d90638203f141cc158ef4763a1b9320d51e1579d3b3501.png,2005,Die02,GOOD
832,2543,406bae99244dc83c37e85db94fa0a573f98240422107a6c98bd0e4aa8baa0e04.png,2005,Die04,GOOD
164,404,16241c005d92cb5707edd17f0d7ec8d44bdb148f9917a4fe1e3206a88011abbd.png,2003,Die02,GOOD
1668,6595,4d8645455be38641fcabc2957ebfbf304313f6ae28206b1b4ba098b033ceba83.png,2005,Die03,GOOD
1409,4715,f2c7ad6b98d6e8b292f8644a5d532e24f94ea4c58aeaff69b697f0fe033d6e99.png,2003,Die02,GOOD
1314,4194,8a3375391d9e5d062423c240fc9ba833141e96cb21e24dec18dc7e9fe871563f.png,2005,Die03,Lift-off blanc
1244,3947,5e7cce6c123ac9e1acf918c7adacfd17dfe9436def2bd58bf33ea24af3d0c2a4.png,2005,Die02,GOOD
1308,4184,7eaf9bc8c84b29df329b8070c540a02d9bb7088ccbc9ddd13087acdfc1436deb.png,2005,Die03,GOOD
1339,4275,f71824fe47d61ea71ae5a50c8744a09ba8186858402674f57373a853e6571c14.png,2005,Die03,Lift-off noir
431,1302,c43485f03455808103fe3c55e7ddf26b26061e7157cb21330c935c93d4e15f30.png,2003,Die04,Lift-off blanc
1136,3390,851c00de6da5941e4e9fbabd66091517b4b78f715b011a30d6e3b7c10b35c374.png,2003,Die03,Lift-off blanc
1299,4145,57cec0e177ab6ab6066afeddec7dee7e358005abb06287bac163720d0ce0ae48.png,2005,Die03,Lift-off blanc
1195,3673,f5dcab2b5a04f1c5b5ef0c574108bbdb4d73409d3b01d68d15332fba82c3cf26.png,2003,Die04,Short circuit MOS
1303,4156,630acd804ada9df61183ba2780fc1fe5db8ca824a63457e79af37a475d1e5c11.png,2005,Die03,Lift-off blanc
1981,266,bceaf8e4eec098472ffc3eb0f4c507ca36d61eb45e8e7c4463555988191997fa.png,2003,Die01,Missing
1838,1582,5dabbd75bfcb406cc2a6e5f1fedc589ae9459ec4e69ea6328400d41f41d35187.png,2005,Die01,Missing
1400,4630,b7d634b0cfaaadd737f8adfb61fc4cfdf4a6bd597ccf89aa0884b04b1077576a.png,2003,Die02,GOOD
814,2512,2f6c4c1f5f790a085bd27e3db613aada79c7b725e163cbe5c37021229cb2e4c0.png,2005,Die04,GOOD
1806,3189,751b422c189aeb96c2884ee89c854d3c6c18c03b56710dd1ab2a6400d6ab91d1.png,2003,Die02,Missing
1168,3539,3d9b03cb526c6f9d6295c0850c2ed5c9d5d18766a531dcff66f2930d63dab4e8.png,2003,Die04,GOOD
332,1082,2906bb5109bd095353774151dcf50ce3b5665290a382e3dc94e5c7070f453e23.png,2003,Die04,Lift-off blanc
1251,3979,8b3a8f3c68228b3d427c9267b71ad4df9c18bc9d163ca1f748bea4e349630327.png,2005,Die02,Lift-off blanc
1927,6671,8cfc6ef8adc306b46c1867631d2cb764c113f56a50055b9bdbf8e8aef364cbad.png,2005,Die03,Missing
300,962,c187e0ea957b9eb2a43abefc5dab5a1f97011377840f3181eaffff87e3fa2451.png,2003,Die03,GOOD
703,2093,c49d796eaf49aebdd5f98f6d660a3f5c1396105502b8d89fd400db4ef1d3308d.png,2005,Die02,GOOD
2129,7061,da5175693ca5cfa6f0201c5c84a5829b4ef0823806b8575c7962ded47eded9d2.png,2005,Die04,Missing
1587,6244,687a0020382a8311782ef07edf599794e8586c38d5dc5a13ce11c65fbb573f7f.png,2005,Die02,Lift-off blanc
1089,3161,532b1c7d3875f20f1c856ec0d749ad94fdba888619445a4ea1388040bc980d11.png,2003,Die02,Lift-off blanc
1414,4787,2877dc46b7421adcdcd428726a091c0ef7fc71bbb0afb883f3c78b1de6542602.png,2003,Die03,Lift-off noir
1170,3553,4db54f3b11891e9f5f8fe38db407af535c7b00cc5203b7da13e9e32954f2d589.png,2003,Die04,Short circuit MOS
1690,6856,1f292e126c87d3e5e65bd8318125f62b1f247a56ab7e4cd3eae1212e1f5f34ca.png,2005,Die04,GOOD
1736,7466,ad20b05b8922bc83841d65a9f05da8aa324da20395e6ffa323217e3b4ca7b347.png,2003,Die01,GOOD
2029,2315,887eee951f922d3cc36cf6eb8077271a00cff372921493431522a481d7bb467a.png,2005,Die03,Missing
634,1909,456ef37f6269818e27a3bb1d9fba81ccd22b09a9869a763f49b37617d14f8a5a.png,2005,Die02,GOOD
2053,7104,31979636d70cd6e8a7265916ab2efbfc2060580cf1e9c70315d0d5c2da2c3ca7.png,2003,Die01,Missing
758,2289,7792142783ab17df77004ee4019351d47dcde2f620731f4589987aca3891bf80.png,2005,Die03,GOOD
947,2768,c735c38dfd7c87625b218e9ee97a718b85b0f8e2e6a1a0a7d574285de1daf4aa.png,2005,Die04,GOOD
1746,7802,1aae47256f064e47cbf511058f780e079eb29dabbc2eb1f0eefe2a1fdfdb24fd.png,2003,Die01,GOOD
845,2568,4e89b7c42f307d39f7a924fae281adbdc9b0592fc5863c4378790f80a3bf59de.png,2005,Die04,GOOD
1302,4151,608159121b9e1161f1e183a3ff941c5af525e2168359ee49c8165c7eb9482e29.png,2005,Die03,Short circuit MOS
1390,4567,85a4b5ef590e29f3eb061c1a3a6b44c391a1da4c8394b8d3e46dbbf477a03772.png,2003,Die02,Lift-off noir
250,696,ece15ef07fb8e212a70bbafd9f230ae9de9a1841476837935f91cc931cfbeb5a.png,2003,Die02,GOOD
1960,4776,1fa1a51efc85b1b17cdff29b4b532c094bba59d28cb1b7aca4d6df79ab8aa465.png,2003,Die03,Missing
1852,4277,f84b36b85f4745548729258acc323c1bd2ac895ad6b7d87cb344ad8e990aaf26.png,2005,Die03,Missing
1990,5817,33bcb7f86ff33c90a7464d70d54ca0073afdf61d55d3dc4cef5cccb7bcf57a8c.png,2005,Die01,Missing
2061,153,7595ea09074d5631495cadeb38938552e602e769fd0ba10186a3bde5f6c8dbfe.png,2003,Die01,Missing
340,1099,360327fdef37bc9596715c74d4cc0ab6ec63f538e51538331e64a7cd1a3f0c45.png,2003,Die04,Lift-off blanc
630,1898,40a193eb8db3cd0294d04b1b26d4aa7b5f153d5c18082c1106dc6dcea6598b98.png,2005,Die02,GOOD
1424,4950,b354e06858095bccfa046eef2d18cd4eee8ccc411e2b3a7a5a62a80ac54cf11f.png,2003,Die03,Lift-off noir
1875,1401,067866e821e0010e661c517da824df2aa6c6b6a5c5fc478d8893e24d0f2906cf.png,2003,Die01,Missing
987,2839,f4fe6326cbc2984076d1b2cb2ac6a96e98ac3a0afe76e674c44ef87bc8d30114.png,2005,Die04,GOOD
2172,3767,7a8a3771906f79835b4b7252f4c0f7b0f8e0235ad5cbba2b743215828fd7fa69.png,2005,Die01,Missing
117,277,c495ff57768a9fffff917157b4994b4cddea8fc3b85ce04521cb19bf7faa8460.png,2003,Die01,GOOD
2062,6278,7f49d677426b3688e3ae090af2548fe117378d20137db76da1c6447c6e556591.png,2005,Die02,Missing
1515,5820,347e9dad408f21173e19907fe8ae3e1491706f1465fb0b8cf725a528118652cf.png,2005,Die01,GOOD
636,1912,47027678164048f17932cc14c00deea093a5e48ef2fa2125e27e101fcb464255.png,2005,Die02,GOOD
254,709,f384e6561e34ef7d43db23d52121fad4ed317c4757805f4c12830fa7c1b3e8c8.png,2003,Die02,GOOD
795,2485,176a4bac2d5441b6f703f48e876dde7d324159bb06370329f4c5ad311b34c8e3.png,2005,Die04,GOOD
